mibig_accession	organism_name	ncbi_tax_id	smiles	inchikey	no_stereo_inchikey	compound_name	molecular_formula
BGC0000299	Pseudoalteromonas piscicida JCM 20779	1117317	CC(C)CC1NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(NC(=O)\C=C\C=C\C=C\C=C\C2=CC=C(O)C(Br)=C2)C(C)OC1=O)C(C)C	AZKKJPHFGXHXKQ-LZBUJHLNSA-N	AZKKJPHFGXHXKQ	bromoalterochromide A'	C38H50BrN7O10
BGC0000299	Pseudoalteromonas piscicida JCM 20779	1117317	O=C([C@@H](NC([C@@H](NC([C@H](C(C)C)NC([C@H]([C@H](OC1=O)C)NC(/C=C/C=C/C=C/C=C/C2=CC(Br)=C(C(Br)=C2)O)=O)=O)=O)CC(N)=O)=O)CC(N)=O)N[C@H]1CC(C)C	QYGWYWHHLSTRMY-GHTLAPQGSA-N	QYGWYWHHLSTRMY	dibromoalterochromide A'	C38H49Br2N7O10
BGC0000299	Pseudoalteromonas piscicida JCM 20779	1117317	O=C([C@@H](NC([C@@H](NC([C@H](C(C)C)NC([C@H]([C@H](OC1=O)C)NC(/C=C/C=C/C=C/C=C/C=C/C2=CC=C(C=C2)O)=O)=O)=O)CC(N)=O)=O)CC(N)=O)N[C@H]1CC(C)C	QXFREDMSNUKBFB-ZRODPMGZSA-N	QXFREDMSNUKBFB	alterochromide B'	C40H53N7O10
BGC0000299	Pseudoalteromonas piscicida JCM 20779	1117317	O=C([C@@H](NC([C@@H](NC([C@H](C(C)C)NC([C@H]([C@H](OC1=O)C)NC(/C=C/C=C/C=C/C=C/C=C/C2=CC=C(C(Br)=C2)O)=O)=O)=O)CC(N)=O)=O)CC(N)=O)N[C@H]1CC(C)C	YUWZMTMMHSEFLE-UNNUVPEXSA-N	YUWZMTMMHSEFLE	bromoalterochromide B'	C40H52BrN7O10
BGC0000299	Pseudoalteromonas piscicida JCM 20779	1117317	O=C([C@@H](NC([C@@H](NC([C@H](C(C)C)NC([C@H]([C@H](OC1=O)C)NC(/C=C/C=C/C=C/C=C/C=C/C2=CC(Br)=C(C(Br)=C2)O)=O)=O)=O)CC(N)=O)=O)CC(N)=O)N[C@H]1CC(C)C	LBEJWSOPKUTOEB-CSICQKJHSA-N	LBEJWSOPKUTOEB	dibromoalterochromide B'	C40H51Br2N7O10
BGC0000299	Pseudoalteromonas piscicida JCM 20779	1117317	CC(C)[C@@H]1NC([C@@H](NC([C@@H](NC([C@H](C(C)C)NC([C@H]([C@H](OC1=O)C)NC(/C=C/C=C/C=C/C=C/C2=CC=C(C=C2)O)=O)=O)=O)CC(N)=O)=O)CC(N)=O)=O	PPWHZYRECFVKDR-MOILHBHHSA-N	PPWHZYRECFVKDR	alterochromide A''	C37H49N7O10
BGC0000299	Pseudoalteromonas piscicida JCM 20779	1117317	CC(C)[C@@H]1NC([C@@H](NC([C@@H](NC([C@H](C(C)C)NC([C@H]([C@H](OC1=O)C)NC(/C=C/C=C/C=C/C=C/C2=CC=C(C(Br)=C2)O)=O)=O)=O)CC(N)=O)=O)CC(N)=O)=O	DTWSFVFVDGAUJA-DEZGTJEFSA-N	DTWSFVFVDGAUJA	bromoalterochromide A''	C37H48BrN7O10
BGC0000299	Pseudoalteromonas piscicida JCM 20779	1117317	CC(C)[C@@H]1NC([C@@H](NC([C@@H](NC([C@H](C(C)C)NC([C@H]([C@H](OC1=O)C)NC(/C=C/C=C/C=C/C=C/C=C/C2=CC=C(C=C2)O)=O)=O)=O)CC(N)=O)=O)CC(N)=O)=O	PHJHUSAIVDFHQZ-MZFXHIKXSA-N	PHJHUSAIVDFHQZ	alterochromide B''	C39H51N7O10
BGC0000299	Pseudoalteromonas piscicida JCM 20779	1117317	CC(C)[C@@H]1NC([C@@H](NC([C@@H](NC([C@H](C(C)C)NC([C@H]([C@H](OC1=O)C)NC(/C=C/C=C/C=C/C=C/C=C/C2=CC=C(C(Br)=C2)O)=O)=O)=O)CC(N)=O)=O)CC(N)=O)=O	KALZLXXXCLDUKR-FNSDRRLQSA-N	KALZLXXXCLDUKR	bromoalterochromide B''	C39H50BrN7O10
BGC0001295	Streptomyces cremeus	66881	COC1=CC=C(C(O)=O)C(=O)C1=[N+]=[N-]	HTCPEWKHGGGJBI-UHFFFAOYSA-N	HTCPEWKHGGGJBI	cremeomycin	C8H6N2O4
BGC0001031	Serratia marcescens	615	C/C/1=C/C/C=C(\CCC2CC(C(O2)C(/C=C(\C)/CC(=O)O)O)OC(=O)CC1OC(=O)C)/Cl	OAWOFENLLWPBEQ-DDIADDBLSA-N	OAWOFENLLWPBEQ	oocydin A	C23H31ClO8
BGC0000388	Streptomyces hygroscopicus	1912	C[C@H]([C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CO)[C@H]([C@@H]2CNC(=[N+]2[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)O)O)O)O)N)O)[C@H]([C@@H]4C[NH+]=C(N4)N)O)CC5=CC=C(C=C5)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O[C@@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O)OC(=O)CC(C)C)O)O)O)C8=CC=CC=C8	HBTVDBLISZYTGP-ONIHXMSRSA-P	HBTVDBLISZYTGP	mannopeptimycin	C58H86N12O26+2
BGC0001317	Lotus japonicus	34305	CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C	MQYXUWHLBZFQQO-QGTGJCAVSA-N	MQYXUWHLBZFQQO	lupeol	C30H50O
BGC0000035	Streptomyces bikiniensis	1896	CO[C@@H]1C[C@H](C)O[C@H](OC2C(C)CC(C)(O)C(=O)\C=C\C3OC3C(CO[C@@H]3O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]3OC)C(C)OC(=O)\C=C\C2C)[C@H]1O	KLGADJPDTCIJLO-JVECKAFRSA-N	KLGADJPDTCIJLO	chalcomycin A	C35H56O14
BGC0000636	Brevibacterium linens	1703	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O	MQXYWDPDLKUSFB-HOOXQTDMSA-N	MQXYWDPDLKUSFB	carotenoid	C46H90O6
BGC0001073	Micromonospora sp. TP-A0468	1182970	C[C@H]1[C@@]([C@@H](C[C@@H](O1)O[C@@H]2C3=C([C@@H]4C[C@]2(OC45C=C6CCN=C6N5)C)C(=C7C(=C3)C(=O)C8=C(C7=O)C=CC=C8O)O)O)(C(=O)C)O	IWQFYWITNQDEGF-CCCCNFCVSA-N	IWQFYWITNQDEGF	kosinostatin	C33H32N2O10
BGC0001477	Streptomyces sp. ID38640	1265399	CC1=CC2C(CCC(C2O)O)C(C1CCC(C)C(/C(=C/CC(/C=C/C(C)C(/C=C/CC(/C(=C/CC(CC3CCCN3C(=N)N)O)/C)O)O)O)/C)O)(C)/C(=C\4/C(=O)CNC4=O)/O	HNSRCWWMQWCNGW-YCUXMAJDSA-N	HNSRCWWMQWCNGW	lydicamycin	C47H74N4O10
BGC0001458	Salinispora tropica CNB-440	369723	CCCCCCCCCCCCCCO[P@]1(=O)OC[C@@H]2COC(=O)C2=C(CCC)O1	UIKGSXDREMPCSW-WENCNXQZSA-N	UIKGSXDREMPCSW	salinipostin G	C23H41O6P
BGC0000171	Streptomyces himastatinicus ATCC 53653	457427	[H][C@@](O)(CC1CC(=O)NC(=O)C1)CC(=O)[C@@]([H])(C)\C=C(/C)\C=C/C	ATUBIBZJAGAIBW-WGEALTPQSA-N	ATUBIBZJAGAIBW	9-methylstreptimidone	C17H25NO4
BGC0001063	Streptomyces coelicolor A3(2)	100226	CCCCCCCCCCCC1=CC=C(N1)\C=C1\N=C(C=C1OC)C1=CC=CN1	HIYSWASSDOXZLC-HKOYGPOVSA-N	HIYSWASSDOXZLC	undecylprodigiosin	C25H35N3O
BGC0000378	Kutzneria sp. 744	345341	[H][C@@]12NC3=C(C=CC(Cl)=C3Cl)[C@]1(O)C[C@@H]1N2C(=O)[C@H](NC(=O)[C@H](COC)NC(=O)[C@@H]2C[C@@H](Cl)CNN2C(=O)[C@@H](OC(=O)[C@H](NC1=O)C1(C)CC1)C(C)(C)C)[C@@H](O)CC(O)=O	GOUIVYIRLLTNCF-JJMZTBTASA-N	GOUIVYIRLLTNCF	kutzneride 2	C37H48Cl3N7O12
BGC0000085	Streptomyces rochei	1928	[H][C@@]1(OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@H](OC(C)=O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](OC)[C@H]2O)[C@@H](C)C[C@](C)(O)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@H]1C)[C@@H](C)[C@H](C)O	JQMACDQCTNFQMM-QAOHEUSVSA-N	JQMACDQCTNFQMM	lankamycin	C42H72O16
BGC0000030	Fusarium fujikuroi IMI 58289	1279085	CC1=CC(=CC2=C1C(=O)C3=C(O2)C(=C4C(=C3O)C(=O)C=C(C4=O)OC)O)OC	ZOQMSOSJEWBMHP-UHFFFAOYSA-N	ZOQMSOSJEWBMHP	bikaverin	C20H14O8
BGC0000175	Streptomyces sp. YIM 56141	1211968	[H][C@@](O)(CC1CC(=O)NC(=O)C1)[C@@]1([H])C[C@@H](C)C[C@H](C)C1=O	YPHMISFOHDHNIV-GAIPPQHRSA-N	YPHMISFOHDHNIV	cycloheximide	C15H23NO4
BGC0000164	Streptomyces sp. NRRL 11266	299254	C[C@H]1CCC[C@H]([C@@H]1[C@@H](C)C(=O)C2=C(C(=C)OC2=O)[O-])/C=C(\CO)/[C@@H]3[C@H](CC[C@@H](O3)/C=C/C[C@@H]4CC[C@H](O4)[C@@H](C)OC)C.[Na+]	PYNSBUJNGRHFPI-REIOUMPOSA-M	PYNSBUJNGRHFPI	tetronomycin	C34H49NaO8
BGC0000266	Streptomyces collinus	42684	COC(=O)C1=CC2=CC(CCC3=CC4=C(O3)C(=O)C3=C(O)C(OC)=CC(OC)=C3C4=O)=C(O)C(O)=C2C(=O)O1	LQNGOIZVRFNQLO-UHFFFAOYSA-N	LQNGOIZVRFNQLO	collinomycin	C27H20O12
BGC0000425	Pseudomonas sp. CMR12a	658629	O=C(N[C@@H]([C@@H](C)CC)C(N[C@@H](CCO)C(N[C@H](CCN)C(N[C@@H](CCCCN)C(O)=O)=O)=O)=O)[C@@H]([C@H](O)C)NC(/C(NC([C@@H](C(C)C)NC([C@H](CC(C)C)NC([C@@H](CCC(N)=O)NC([C@H](C(C)C)NC([C@@H](C(C)C)NC([C@@H](CC(C)C)NC([C@@H](CCC(N)=O)NC([C@@H](C(C)C)NC([C@@H](CC(C)C)NC([C@@H](CO)NC([C@]1(C(CC(O)CCCCC)=O)N(C(/C(N)=C/C)=O)CCC1)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=C\C)=O	AVQWHWQXKOYHSL-WFICUNRFSA-N	AVQWHWQXKOYHSL	sessilin A	C96H168N22O26
BGC0001778	Streptomyces showdoensis	68268	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)C1=CC(=O)NC1=O	FFLUMYXAPXARJP-JBBNEOJLSA-N	FFLUMYXAPXARJP	showdomycin	C9H11NO6
BGC0001379	Streptomyces luteocolor	285500	[H][C@]12N\C(N[C@]1([H])C(=O)N(C)CC2O)=N/[C@@H]1OC(CO)[C@H](OC(N)=O)[C@H](O)C1N(C)C(=O)CNC=N	VMULEITVZASJMA-JBPAGREFSA-N	VMULEITVZASJMA	BD-12	C18H30N8O8
BGC0001116	Streptomyces virginiae	1961	[H][C@@]12CCCN1C(=O)[C@@]([H])(CC)NC(=O)[C@@]([H])(NC(=O)C1=C(O)C=CC=N1)[C@@]([H])(C)OC(=O)[C@@]([H])(NC(=O)[C@]1([H])CC(=O)CCN1C(=O)[C@]([H])(CC1=CC=CC=C1)N(C)C2=O)C1=CC=CC=C1	FEPMHVLSLDOMQC-IYPFLVAKSA-N	FEPMHVLSLDOMQC	virginiamycin S1	C43H49N7O10
BGC0001731	Streptomyces paulus	285551	C/C=C(/C(=O)O[C@@H]1[C@H](OC([C@@H]([C@@H]1O[C@@H]2C[C@H]([C@H]([C@H](O2)C)O)OC)O)C3(CC(=O)C(=C(C3=O)C(=O)O)N)O)COC(=O)C)\N=C=S	HYYDZRXDSYTIEH-MQTRCCAJSA-N	HYYDZRXDSYTIEH	paulomycin	C27H34N2O15S
BGC0000889	Streptomyces sp. WK-5344	1134541	C=CC1=CC=C(C=C1)OC(=O)C2=CC(=C(C=C2)O)N	RWDKQKLCXJVELF-UHFFFAOYSA-N	RWDKQKLCXJVELF	bagremycin A	C15H13NO3
BGC0000889	Streptomyces sp. WK-5344	1134541	CC(=O)NC1=C(C=CC(=C1)C(=O)OC2=CC=C(C=C2)C=C)O	GIZFCCIAJXWSKK-UHFFFAOYSA-N	GIZFCCIAJXWSKK	bagremycin B	C17H15NO4
BGC0000961	Burkholderia thailandensis E264	271848	[H][C@@](C)(N)C(=O)N[C@@H]1[C@]2([H])[C@@H](O)[C@H](O)CC(O)=C2C(=O)O[C@]1(C)C(Cl)Cl	RBCHRRIVFAIGFI-RGBMRXMBSA-N	RBCHRRIVFAIGFI	bactobolin	C14H20Cl2N2O6
BGC0001677	Penicillium roqueforti	5082	COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C	HPNSFSBZBAHARI-RUDMXATFSA-N	HPNSFSBZBAHARI	mycophenolic acid	C17H20O6
BGC0000973	Streptomyces sp. CS40	1068630	COC1=C(/C(=C\N=O)/NC(=C1)C2=CC=CC=N2)SC	FXPSZLHFJDHOMI-DHZHZOJOSA-N	FXPSZLHFJDHOMI	collismycin A	C13H13N3O2S
BGC0000820	Streptomyces griseofuscus	146922	[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C	PIJVFDBKTWXHHD-HIFRSBDPSA-N	PIJVFDBKTWXHHD	physostigmine	C15H21N3O2
BGC0000825	Streptomyces sp. TP-A0274	171258	CNC1CC2OC(C)(C1OC)N1C3=CC=CC=C3C3=C4CNC(=O)C4=C4C5=C(C=CC=C5)N2C4=C13	HKSZLNNOFSGOKW-UHFFFAOYSA-N	HKSZLNNOFSGOKW	staurosporine	C28H26N4O3
BGC0000852	Sporosarcina pasteurii	1474	CC1=NCC[C@H](N1)C(=O)O	WQXNXVUDBPYKBA-YFKPBYRVSA-N	WQXNXVUDBPYKBA	ectoine	C6H10N2O2
BGC0000391	Marinactinospora thermotolerans	531310	CC[C@H](C)[C@H]1C(=O)N[C@@H](CC2=CNC3=C(C=CC(=C23)N1C)C(C)(C)C=C)CO	DALRIICDQKRRFF-HTZUNMPGSA-N	DALRIICDQKRRFF	methylpendolmycin	C23H33N3O2
BGC0000391	Marinactinospora thermotolerans	531310	 CC(C)[C@H]1C(=O)N[C@@H](CC2=CNC3=C(C=CC(=C23)N1C)C(C)(C)C=C)CO	JPJWIAYMFHOJRY-YWZLYKJASA-N	JPJWIAYMFHOJRY	pendolmycin	C22H31N3O2
BGC0001538	Streptomyces sp. NTK 937	1487711	OC(=O)C1=CC=CC2=C1N=C(O2)C1=C(O)C=CC=C1	CRLJZJZGYIYVSO-UHFFFAOYSA-N	CRLJZJZGYIYVSO	caboxamycin	C14H9NO4
BGC0000178	Chitinophaga sancti	1004	[C@@]1(C)(O)C[C@@](C)(C)C2C1C=C(C)C([H])(/C=C\C=C\C=C/C(C(C)C(C/C=C(/C=C/C(O)=O)\C)O)O)C2C(OC)C1=CC=C(O)C=C1	YOOWNZNHXMGFGU-CLSQJDTCSA-N	YOOWNZNHXMGFGU	elansolid A1	C38H52O7
BGC0000581	Escherichia coli	562	CCC(C)C1NC(=O)CNC(=O)C(NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(CCC(O)=O)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CC2=CN=CN2)NC(=O)CNC(=O)C(C)NC(=O)CNC(=O)CNC(=O)CNC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)NC(=O)C(NC(=O)C2CCCN2C(=O)C(NC(=O)CNC1=O)C(C)O)C(C)CC)C(C)C)C(C)C	TVZWTTNULXZYTK-UHFFFAOYSA-N	TVZWTTNULXZYTK	microcin J25	C101H139N23O27
BGC0000259	Serratia marcescens	615	CCCCCC1=C(NC(=C1)/C=C\2/C(=C/C(=C/3\C=CC=N3)/N2)OC)C	WKGQSEFBQTWRPT-UUPRNIFOSA-N	WKGQSEFBQTWRPT	prodigiosin	C20H25N3O
BGC0000367	Brevibacillus brevis NBRC 100599	358681	C[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC5=CNC6=CC=CC=C65)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC7=CNC8=CC=CC=C87)C(=O)NCCO)NC(=O)CNC(=O)[C@H](C(C)C)NC=O	ZWCXYZRRTRDGQE-SORVKSEFSA-N	ZWCXYZRRTRDGQE	gramicidin	C99H140N20O17
BGC0001718	Aspergillus aculeatus ATCC 16872	690307	CO[C@@H]1[C@@]2(O)N(C(=O)\C3=C\C4=C(NC5=C4C=CC=C5)C(C)(C)\C=C/N3C2=O)[C@]23[C@H](CO)C(C)(C)N2C2=C(C=CC=C2)[C@]13O	VIKRIYAAOWJXCT-ZLMSUABPSA-N	VIKRIYAAOWJXCT	okaramine D	C33H34N4O6
BGC0000641	Enterobacteriaceae bacterium DC416	338906	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O	MQXYWDPDLKUSFB-HOOXQTDMSA-N	MQXYWDPDLKUSFB	carotenoid	C46H90O6
BGC0001125	Cylindrospermum alatosporum CCALA 988	1382618	CCCCC(=O)CCCCCCCCC[C@H](C)[C@@H]1[C@H](C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC(=O)N)C)[C@H](C)OC)CCC(=O)N)[C@H](C)O)[C@H](C)O)C(C)C)O	VBYYGSMHUKZIND-NPNGGBIDSA-N	VBYYGSMHUKZIND	puwainaphycin A	C58H98N12O17
BGC0001125	Cylindrospermum alatosporum CCALA 988	1382618	CCCCC(=O)CCCCCCCCC[C@H](C)[C@@H]1[C@H](C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC(=O)N)C)[C@H](C)OC)CCC(=O)N)C(C)C)[C@H](C)O)C(C)C)O	HPIOIUSFXDCSLD-KEVLTHRLSA-N	HPIOIUSFXDCSLD	puwainaphycin B	C59H100N12O16
BGC0001125	Cylindrospermum alatosporum CCALA 988	1382618	CCC(Cl)CCCCCCCCCC(C)C1NC(=O)C2CCCN2C(=O)C(CC(N)=O)N(C)C(=O)C(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(NC(=O)\C(NC(=O)C(NC(=O)C1O)C(C)C)=C/C)C(C)O)C(C)O)C(C)OC	LLZGZWBVBWCMRA-RHQFVSDJSA-N	LLZGZWBVBWCMRA	puwainaphycin C	C56H95ClN12O16
BGC0001125	Cylindrospermum alatosporum CCALA 988	1382618	CCC(CCCCCCCCC[C@H](C)[C@@H]1[C@H](C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC(=O)N)C)[C@H](C)OC)CCC(=O)N)C(C)C)[C@H](C)O)C(C)C)O)Cl	QEQPUTKQRURHAG-RMKUKBDQSA-N	QEQPUTKQRURHAG	puwainaphycin D	C57H97ClN12O15
BGC0000708	Streptomyces lividus	282216	C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H](C[C@@H]([C@H](O2)CO)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)N)O)O)N	DBLVDAUGBTYDFR-SWMBIRFSSA-N	DBLVDAUGBTYDFR	lividomycin	C29H55N5O18
BGC0001476	Streptomyces sp.	1931	NC(=N)NCC(=O)N(O)[C@@H](CCC(N)=O)C(=O)NC[C@H]1O[C@H]([C@H](O)[C@@H]1O)C1=CNC(=O)NC1=O	XDEYHXABZOKKDZ-YFKLLHAASA-N	XDEYHXABZOKKDZ	pseudouridimycin	C17H26N8O9
BGC0000523	Lactobacillus sakei	1599	CSCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(\NC(=O)C(C)=O)=C/C)C(C)C)C(C)C)C(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)NC1CSCC(NC(=O)CNC(=O)C(C)NC(=O)C(NC(=O)C(CC(O)=O)NC1=O)C(C)C)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCCCN)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)NC1CSCC(NC(=O)C(CC2=CNC=N2)NC(=O)C(CC2=CNC=N2)NC(=O)C(CCCCN)NC(=O)C(C)NC1=O)C(O)=O	CIZDQDSLIGFEDH-WPKKHXINSA-N	CIZDQDSLIGFEDH	lactocin S	C173H264N42O46S3
BGC0001441	Streptomyces sp.	1931	CC[C@H](C)[C@H]1[C@@H](OC1=O)C(=O)N[C@H]1C[C@@H]1C[C@H](NC(=O)[C@H](C)N)C(O)=O	ZSYIAUXMQLVKIL-SMFJDMQNSA-N	ZSYIAUXMQLVKIL	belactosin A	C17H27N3O6
BGC0001441	Streptomyces sp.	1931	CC[C@H](C)[C@H]1[C@@H](OC1=O)C(=O)NCCC[C@H](NC(=O)[C@H](C)N)C(O)=O	ZFCGPWGFGUDLHO-UHFZAUJKSA-N	ZFCGPWGFGUDLHO	belactosin C	C16H27N3O6
BGC0000527	Bacillus sp. HIL-Y85/54728	69002	CC[C@H](C)[C@@H](C(=O)NC(=C)S)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(=O)O)NC(=O)C(=C)NC(=O)[C@H](CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC)NC(=O)[C@H](CS)NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H](CC)NC(=O)[C@H](CS)N	JGGHZZDYVUZKDW-JVZLEVGOSA-N	JGGHZZDYVUZKDW	mersacidin	C80H128N20O21S4
BGC0000014	Sorangium cellulosum	56	CC[C@@H]1C(=CC[C@@H](O1)/C(=C/[C@H](C)/C=C/[C@H]2[C@H]([C@@H]2/C=C/[C@H]3[C@@H]([C@H](C[C@H](O3)CC(=O)O)O)O)C)/C)C	TYIXBSJXUFTELJ-LQJOTGEPSA-N	TYIXBSJXUFTELJ	ambruticin	C28H42O6
BGC0001467	Fischerella sp. PCC 9431	1173023	CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@@H](OC(=O)[C@H]1C)C(C)C	NJNAHFYVTBZQHU-LFFUDGMSSA-N	NJNAHFYVTBZQHU	hapalosin	C28H43NO6
BGC0000565	Streptomyces sp. TP-A0584	314563	CC[C@H](C)[C@H](NC(=O)C1=C(C)OC(=N1)C(=C)NC(=O)[C@@H](NC(=O)C1=C(C)OC(=N1)[C@H](C)NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)C1=NC(=CS1)C(=O)N[C@@H](CO)C(=O)NCC(=O)NCC1=NC(C(=O)N[C@@H](CC(C)C)C(=O)NC(=C)C2=NC(=CO2)C(=O)N[C@@H](C)C(=O)NCC2=NC(=CS2)C(=O)N[C@@H](C(C)C)C(O)=O)=C(C)O1	JYUWJUDWHAUBBT-SQDQPZCFSA-N	JYUWJUDWHAUBBT	goadsporin	C72H97N19O20S2
BGC0000934	Kitasatospora sp. HKI 714	1485014	CC(=O)N1C2=CC=CC=C2NC2=C1C=CC=C2C(O)=O	OTRRZLYYKZUVRM-UHFFFAOYSA-N	OTRRZLYYKZUVRM	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid	C15H12N2O3
BGC0000934	Kitasatospora sp. HKI 714	1485014	OCC(=O)N1C2=CC=CC=C2NC2=C1C=CC=C2C(O)=O	NXXFSEZACTZCGP-UHFFFAOYSA-N	NXXFSEZACTZCGP	5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid	C15H12N2O4
BGC0000934	Kitasatospora sp. HKI 714	1485014	C\C(CO)=C/CC1=CC=CC2=NC3=CC=CC(C(O)=O)=C3N=C12	VJNPRSAWVPWWEV-DHZHZOJOSA-N	VJNPRSAWVPWWEV	endophenazine A1	C18H16N2O3
BGC0000934	Kitasatospora sp. HKI 714	1485014	CC(C)=CCN1C2=CC=CC(C(O)=O)=C2N=C2C(CC=C(C)C)=CC(=O)C=C12	JFKYKQNFSATCFS-UHFFFAOYSA-N	JFKYKQNFSATCFS	endophenazine F	C23H24N2O3
BGC0000934	Kitasatospora sp. HKI 714	1485014	CC(C)(O)\C=C\C1=CC=CC2=NC3=CC=CC(C(O)=O)=C3N=C12	NJZPIKQNYWPUTK-MDZDMXLPSA-N	NJZPIKQNYWPUTK	endophenazine G	C18H16N2O3
BGC0000660	Streptomyces coelicolor A3(2)	100226	C[C@H]1CC(=O)C2=C(C)C(C)(C)[C@H]3CC[C@@]12C3	SHUZZAXJEJPUGA-CCUNJIBTSA-N	SHUZZAXJEJPUGA	albaflavenone	C15H22O
BGC0001046	Streptomyces lydicus	47763	C[C@H]1[C@@H]2C=C[C@]3(CO3)[C@@](O2)(O[C@H]1[C@H](C)/C=C(\C)/C=C/C(=O)C4=C(N([C@H](C4=O)[C@H](C)C(=O)NC)[C@@H]5CC[C@@H]([C@@H](O5)C)O)O)C	UEFVDAXLJNYMAZ-ONVRBHABSA-N	UEFVDAXLJNYMAZ	streptolydigin	C32H44N2O9
